State,District,Market,Commodity,Variety,Grade,Modal Price,Year,Month,Week,Day,Price_Range,Mid_Price,Volatility
19,368,454,27,73,0,2000.0,2023,7,30,28,100.0,1950.0,0.051255766273705795
19,368,454,55,105,0,1800.0,2023,7,30,28,100.0,1750.0,0.05711022272986865
19,368,454,88,176,0,2100.0,2023,7,30,28,100.0,2050.0,0.04875670404680644
19,368,454,168,331,0,1200.0,2023,7,30,28,100.0,1150.0,0.08688097306689835
19,368,454,175,351,0,2300.0,2023,7,30,28,100.0,2250.0,0.0444247001332741
19,368,454,178,358,0,2100.0,2023,7,30,28,100.0,2050.0,0.04875670404680644
19,368,935,13,307,2,2800.0,2023,7,30,28,500.0,2750.0,0.1817520901490367
19,368,935,21,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
19,368,935,22,307,0,3800.0,2023,7,30,28,500.0,3750.0,0.13329778725673153
19,368,935,26,307,0,2400.0,2023,7,30,28,400.0,2400.0,0.1665972511453561
19,368,935,27,307,0,5500.0,2023,7,30,28,1000.0,5500.0,0.18178512997636792
19,368,935,33,307,0,8500.0,2023,7,30,28,1000.0,8500.0,0.11763321962122103
19,368,935,55,307,0,2000.0,2023,7,30,28,600.0,2100.0,0.28557829604950025
19,368,935,63,307,0,2800.0,2023,7,30,28,500.0,2750.0,0.1817520901490367
19,368,935,79,307,0,9500.0,2023,7,30,28,800.0,9400.0,0.08509733007126902
19,368,935,82,307,0,8500.0,2023,7,30,28,1000.0,8500.0,0.11763321962122103
19,368,935,88,307,0,4500.0,2023,7,30,28,1000.0,4500.0,0.22217285047767163
19,368,935,147,307,0,2000.0,2023,7,30,28,400.0,2000.0,0.19990004997501248
19,368,935,167,307,0,1800.0,2023,7,30,28,500.0,1750.0,0.2855511136493432
19,368,935,168,307,0,1200.0,2023,7,30,28,400.0,1200.0,0.33305578684429643
19,368,935,175,307,0,5500.0,2023,7,30,28,1000.0,5500.0,0.18178512997636792
19,368,1164,21,307,0,2800.0,2023,7,30,28,400.0,2800.0,0.14280614066404856
19,368,1164,27,307,0,2200.0,2023,7,30,28,500.0,2250.0,0.22212350066637052
19,368,1164,38,307,0,6800.0,2023,7,30,28,500.0,6750.0,0.07406310176270182
19,368,1164,63,118,0,2400.0,2023,7,30,28,300.0,2350.0,0.12760527435133986
19,368,1164,88,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
19,368,1164,147,307,0,1800.0,2023,7,30,28,300.0,1850.0,0.1620745542949757
19,368,1164,159,307,0,6800.0,2023,7,30,28,500.0,6750.0,0.07406310176270182
19,368,1164,167,307,0,1000.0,2023,7,30,28,200.0,1000.0,0.1998001998001998
19,368,1164,168,307,0,2400.0,2023,7,30,28,500.0,2250.0,0.22212350066637052
20,4,211,15,307,0,1615.0,2023,7,30,28,142.0,1571.0,0.09033078880407125
20,4,211,19,307,0,4682.0,2023,7,30,28,0.0,4682.0,0.0
20,4,211,98,307,0,5281.0,2023,7,30,28,0.0,5281.0,0.0
20,4,211,129,307,0,2450.0,2023,7,30,28,500.0,2275.0,0.21968365553602812
20,4,211,142,307,0,4875.0,2023,7,30,28,30.0,4874.0,0.006153846153846154
20,4,211,167,0,0,1100.0,2023,7,30,28,200.0,1100.0,0.18165304268846502
20,4,1261,15,307,0,1635.0,2023,7,30,28,115.0,1637.5,0.07018614586512054
20,4,1261,129,307,0,2450.0,2023,7,30,28,400.0,2300.0,0.1738374619730552
20,4,1261,217,307,0,2215.0,2023,7,30,28,185.0,2192.5,0.08434009573740597
20,41,118,147,6,0,1150.0,2023,7,30,28,80.0,1140.0,0.07011393514460999
20,41,118,167,0,0,1040.0,2023,7,30,28,50.0,1045.0,0.04780114722753346
20,41,118,212,126,0,8200.0,2023,7,30,28,500.0,8250.0,0.060598715307235484
20,59,212,7,307,2,6900.0,2023,7,30,28,200.0,6900.0,0.028981307056948267
20,59,212,13,307,2,2200.0,2023,7,30,28,200.0,2200.0,0.09086778736937756
20,59,212,17,307,0,1400.0,2023,7,30,28,200.0,1400.0,0.14275517487508924
20,59,212,21,307,0,1400.0,2023,7,30,28,200.0,1400.0,0.14275517487508924
20,59,212,26,307,0,1300.0,2023,7,30,28,200.0,1300.0,0.15372790161414296
20,59,212,27,307,0,1900.0,2023,7,30,28,200.0,1900.0,0.10520778537611783
20,59,212,31,307,0,2300.0,2023,7,30,28,200.0,2300.0,0.0869187309865276
20,59,212,33,307,0,3400.0,2023,7,30,28,200.0,3400.0,0.058806233460746836
20,59,212,35,307,0,1400.0,2023,7,30,28,200.0,1400.0,0.14275517487508924
20,59,212,38,307,0,2900.0,2023,7,30,28,200.0,2900.0,0.06894174422612892
20,59,212,41,307,2,2900.0,2023,7,30,28,200.0,2900.0,0.06894174422612892
20,59,212,57,307,0,2400.0,2023,7,30,28,200.0,2400.0,0.08329862557267805
20,59,212,63,307,0,1700.0,2023,7,30,28,200.0,1700.0,0.11757789535567313
20,59,212,79,307,0,3900.0,2023,7,30,28,200.0,3900.0,0.05126890540886952
20,59,212,82,307,0,5900.0,2023,7,30,28,200.0,5900.0,0.03389256058295204
20,59,212,88,307,0,2900.0,2023,7,30,28,200.0,2900.0,0.06894174422612892
20,59,212,97,307,0,3900.0,2023,7,30,28,200.0,3900.0,0.05126890540886952
20,59,212,99,307,2,2900.0,2023,7,30,28,200.0,2900.0,0.06894174422612892
20,59,212,120,307,0,2900.0,2023,7,30,28,200.0,2900.0,0.06894174422612892
20,59,212,124,307,2,3900.0,2023,7,30,28,200.0,3900.0,0.05126890540886952
20,59,212,126,307,0,1900.0,2023,7,30,28,200.0,1900.0,0.10520778537611783
20,59,212,130,307,2,3400.0,2023,7,30,28,200.0,3400.0,0.058806233460746836
20,59,212,131,307,0,1900.0,2023,7,30,28,200.0,1900.0,0.10520778537611783
20,59,212,138,307,0,1400.0,2023,7,30,28,200.0,1400.0,0.14275517487508924
20,59,212,139,307,0,2400.0,2023,7,30,28,200.0,2400.0,0.08329862557267805
20,59,212,141,307,2,3900.0,2023,7,30,28,200.0,3900.0,0.05126890540886952
20,59,212,147,307,0,700.0,2023,7,30,28,200.0,700.0,0.28530670470756064
20,59,212,149,307,2,3400.0,2023,7,30,28,200.0,3400.0,0.058806233460746836
20,59,212,153,307,2,2200.0,2023,7,30,28,200.0,2200.0,0.09086778736937756
20,59,212,163,307,2,3400.0,2023,7,30,28,200.0,3400.0,0.058806233460746836
20,59,212,166,307,2,6900.0,2023,7,30,28,200.0,6900.0,0.028981307056948267
20,59,212,167,307,0,900.0,2023,7,30,28,200.0,900.0,0.22197558268590456
20,59,212,168,307,0,700.0,2023,7,30,28,200.0,700.0,0.28530670470756064
20,59,212,175,307,0,2400.0,2023,7,30,28,200.0,2400.0,0.08329862557267805
20,59,212,192,307,0,900.0,2023,7,30,28,200.0,900.0,0.22197558268590456
20,59,212,210,307,0,1600.0,2023,7,30,28,200.0,1600.0,0.12492192379762648
20,59,212,212,307,0,7900.0,2023,7,30,28,200.0,7900.0,0.025313251487153524
20,59,212,216,307,2,1400.0,2023,7,30,28,200.0,1400.0,0.14275517487508924
20,80,160,129,307,0,1970.0,2023,7,30,28,200.0,1900.0,0.10520778537611783
20,80,160,217,307,0,2200.0,2023,7,30,28,100.0,2200.0,0.04543389368468878
20,80,572,217,257,0,2250.0,2023,7,30,28,200.0,2250.0,0.0888494002665482
20,81,298,147,6,0,850.0,2023,7,30,28,100.0,850.0,0.11750881316098707
20,81,298,167,0,0,1150.0,2023,7,30,28,100.0,1150.0,0.08688097306689835
20,81,1031,12,252,0,1750.0,2023,7,30,28,100.0,1750.0,0.05711022272986865
20,90,698,12,307,0,2011.0,2023,7,30,28,61.0,2030.5,0.030027073590942654
20,90,698,19,307,0,4800.0,2023,7,30,28,0.0,4800.0,0.0
20,90,698,97,307,0,5150.0,2023,7,30,28,400.0,5200.0,0.07690828686791001
20,90,698,142,307,0,5350.0,2023,7,30,28,309.0,5295.5,0.058340413480600394
20,90,698,217,307,0,2224.0,2023,7,30,28,147.0,2289.5,0.06417812704649639
20,90,699,15,307,0,1515.0,2023,7,30,28,0.0,1515.0,0.0
20,90,699,19,307,0,4840.0,2023,7,30,28,95.0,4808.5,0.019752573032539765
20,90,699,142,307,0,5400.0,2023,7,30,28,404.0,5358.0,0.0753871991043105
20,90,699,217,307,0,2255.0,2023,7,30,28,161.0,2220.5,0.07247355390501913
20,126,1032,15,307,0,1700.0,2023,7,30,28,61.0,1701.5,0.035829662261380325
20,141,423,98,307,0,5200.0,2023,7,30,28,241.0,5180.5,0.046511627906976744
20,141,423,142,307,0,5171.0,2023,7,30,28,284.0,5160.0,0.055028095330362334
20,141,423,147,6,0,1500.0,2023,7,30,28,0.0,1500.0,0.0
20,141,423,167,0,0,700.0,2023,7,30,28,0.0,700.0,0.0
20,141,423,212,126,0,5000.0,2023,7,30,28,0.0,5000.0,0.0
20,141,1060,147,303,0,2000.0,2023,7,30,28,2000.0,1500.0,1.3324450366422385
20,141,1060,167,330,0,1700.0,2023,7,30,28,1600.0,1100.0,1.4532243415077202
20,141,1150,15,307,0,1650.0,2023,7,30,28,0.0,1650.0,0.0
20,141,1150,19,51,0,4651.0,2023,7,30,28,0.0,4651.0,0.0
20,141,1150,79,35,0,13000.0,2023,7,30,28,2000.0,13000.0,0.15383432043688947
20,141,1150,97,307,0,5423.0,2023,7,30,28,890.0,5145.0,0.1729498639720171
20,141,1150,142,307,0,5060.0,2023,7,30,28,183.0,5033.5,0.03634919058496375
20,141,1150,147,6,0,1600.0,2023,7,30,28,200.0,1600.0,0.12492192379762648
20,141,1150,167,0,0,900.0,2023,7,30,28,200.0,900.0,0.22197558268590456
20,141,1150,212,126,0,9000.0,2023,7,30,28,2000.0,9000.0,0.22219753360737696
20,141,1150,217,307,0,2151.0,2023,7,30,28,19.0,2150.5,0.008831048105972577
20,159,486,12,307,0,2027.0,2023,7,30,28,14.0,2027.0,0.006903353057199211
20,159,486,15,307,0,1615.0,2023,7,30,28,131.0,1615.5,0.08103928240024745
20,159,486,19,12,0,4687.0,2023,7,30,28,45.0,4687.5,0.00959795243681348
20,159,486,98,307,0,5250.0,2023,7,30,28,0.0,5250.0,0.0
20,159,486,142,307,0,5055.0,2023,7,30,28,389.0,5055.5,0.07693068327894789
20,159,486,147,307,0,1600.0,2023,7,30,28,400.0,1600.0,0.24984384759525297
20,159,486,167,307,0,1500.0,2023,7,30,28,400.0,1500.0,0.2664890073284477
20,159,486,206,307,0,5077.0,2023,7,30,28,27.0,5077.5,0.005316530471595944
20,159,486,212,307,0,7600.0,2023,7,30,28,400.0,7600.0,0.05262465465070385
20,159,486,217,307,0,2281.0,2023,7,30,28,218.0,2281.0,0.09553023663453111
20,159,487,7,307,2,19500.0,2023,7,30,28,5000.0,19500.0,0.2563971078406236
20,159,487,13,307,2,2750.0,2023,7,30,28,500.0,2750.0,0.1817520901490367
20,159,487,22,62,0,2250.0,2023,7,30,28,500.0,2250.0,0.22212350066637052
20,159,487,26,71,0,1250.0,2023,7,30,28,500.0,1250.0,0.3996802557953637
20,159,487,27,307,0,2250.0,2023,7,30,28,500.0,2250.0,0.22212350066637052
20,159,487,31,80,0,2000.0,2023,7,30,28,400.0,2000.0,0.19990004997501248
20,159,487,33,82,0,6250.0,2023,7,30,28,1500.0,6250.0,0.23996160614301712
20,159,487,38,19,0,2500.0,2023,7,30,28,1000.0,2500.0,0.39984006397441024
20,159,487,57,110,0,5900.0,2023,7,30,28,1800.0,5900.0,0.3050330452465684
20,159,487,63,118,0,2250.0,2023,7,30,28,1500.0,2250.0,0.6663705019991115
20,159,487,79,35,0,12500.0,2023,7,30,28,9000.0,12500.0,0.7199424046076314
20,159,487,83,178,0,14500.0,2023,7,30,28,7000.0,14500.0,0.48272532928763534
20,159,487,88,176,0,3000.0,2023,7,30,28,1000.0,3000.0,0.3332222592469177
20,159,487,120,248,0,2250.0,2023,7,30,28,500.0,2250.0,0.22212350066637052
20,159,487,130,38,2,10000.0,2023,7,30,28,10000.0,10000.0,0.9999000099990001
20,159,487,147,307,0,1250.0,2023,7,30,28,800.0,1250.0,0.6394884092725819
20,159,487,153,307,2,3750.0,2023,7,30,28,500.0,3750.0,0.13329778725673153
20,159,487,163,307,2,11000.0,2023,7,30,28,2000.0,11000.0,0.181801654395055
20,159,487,166,307,2,13000.0,2023,7,30,28,4000.0,13000.0,0.30766864087377893
20,159,487,167,307,0,1060.0,2023,7,30,28,320.0,1060.0,0.3016022620169651
20,159,487,168,307,0,1750.0,2023,7,30,28,500.0,1750.0,0.2855511136493432
20,159,487,210,307,0,4500.0,2023,7,30,28,3000.0,4500.0,0.6665185514330149
20,159,487,212,307,0,10000.0,2023,7,30,28,4000.0,10000.0,0.3999600039996
20,164,497,13,43,2,2700.0,2023,7,30,28,200.0,2700.0,0.07404664938911515
20,164,497,21,307,0,1800.0,2023,7,30,28,400.0,1800.0,0.2220988339811216
20,164,497,22,307,0,1600.0,2023,7,30,28,300.0,1650.0,0.18170805572380375
20,164,497,26,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
20,164,497,27,307,0,4200.0,2023,7,30,28,500.0,4250.0,0.11761938367442955
20,164,497,31,307,0,2800.0,2023,7,30,28,500.0,2750.0,0.1817520901490367
20,164,497,33,307,0,6500.0,2023,7,30,28,1000.0,6500.0,0.15382248884786956
20,164,497,38,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
20,164,497,57,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
20,164,497,63,307,0,2800.0,2023,7,30,28,500.0,2750.0,0.1817520901490367
20,164,497,83,307,0,7500.0,2023,7,30,28,1000.0,7500.0,0.13331555792560992
20,164,497,88,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
20,164,497,148,307,0,3200.0,2023,7,30,28,500.0,3250.0,0.15379883112888343
20,164,497,167,307,0,1300.0,2023,7,30,28,300.0,1350.0,0.22205773501110287
20,164,497,210,307,0,1300.0,2023,7,30,28,300.0,1350.0,0.22205773501110287
20,164,497,212,307,0,7500.0,2023,7,30,28,1000.0,7500.0,0.13331555792560992
20,174,519,147,6,0,1200.0,2023,7,30,28,400.0,1000.0,0.3996003996003996
20,174,519,167,0,0,1000.0,2023,7,30,28,600.0,1000.0,0.5994005994005994
20,174,867,147,6,0,1000.0,2023,7,30,28,200.0,1000.0,0.1998001998001998
20,176,522,12,307,0,2500.0,2023,7,30,28,400.0,2500.0,0.1599360255897641
20,176,522,37,307,0,6000.0,2023,7,30,28,1000.0,6000.0,0.16663889351774705
20,176,522,64,307,0,50180.0,2023,7,30,28,10150.0,50175.0,0.20228794642857142
20,176,522,98,307,0,5450.0,2023,7,30,28,690.0,5445.0,0.1266984943077488
20,176,522,104,307,0,22600.0,2023,7,30,28,3200.0,22600.0,0.14158665545772312
20,176,522,137,307,0,6680.0,2023,7,30,28,350.0,6675.0,0.0524266027561414
20,176,522,142,307,0,4850.0,2023,7,30,28,300.0,4850.0,0.06184291898577613
20,176,523,7,307,2,7000.0,2023,7,30,28,6000.0,7000.0,0.857020425653478
20,176,523,65,307,2,3000.0,2023,7,30,28,2000.0,3000.0,0.6664445184938353
20,176,523,79,307,0,8000.0,2023,7,30,28,8000.0,8000.0,0.9998750156230471
20,176,523,130,246,2,4000.0,2023,7,30,28,4000.0,4000.0,0.9997500624843789
20,176,523,141,307,2,2500.0,2023,7,30,28,1000.0,2500.0,0.39984006397441024
20,176,523,147,307,0,1000.0,2023,7,30,28,1000.0,1000.0,0.999000999000999
20,176,523,153,307,2,1500.0,2023,7,30,28,1000.0,1500.0,0.6662225183211192
20,176,523,157,307,2,3000.0,2023,7,30,28,2000.0,3000.0,0.6664445184938353
20,176,523,163,307,2,1500.0,2023,7,30,28,1000.0,1500.0,0.6662225183211192
20,176,523,166,307,2,7000.0,2023,7,30,28,5000.0,6500.0,0.7691124442393478
20,176,523,167,307,0,900.0,2023,7,30,28,600.0,900.0,0.6659267480577137
20,176,524,21,307,0,2100.0,2023,7,30,28,900.0,2250.0,0.3998223011994669
20,176,524,22,307,0,1600.0,2023,7,30,28,1400.0,1500.0,0.9327115256495669
20,176,524,26,307,0,1400.0,2023,7,30,28,1000.0,1500.0,0.6662225183211192
20,176,524,27,307,0,1100.0,2023,7,30,28,600.0,1100.0,0.5449591280653951
20,176,524,31,307,0,1200.0,2023,7,30,28,800.0,1200.0,0.6661115736885929
20,176,524,33,307,0,7500.0,2023,7,30,28,2000.0,7000.0,0.28567347521782605
20,176,524,38,307,0,2400.0,2023,7,30,28,700.0,2350.0,0.2977456401531263
20,176,524,48,307,0,5200.0,2023,7,30,28,3600.0,4800.0,0.749843782545303
20,176,524,55,307,0,3300.0,2023,7,30,28,300.0,3350.0,0.08952551477170993
20,176,524,63,307,0,1200.0,2023,7,30,28,700.0,1150.0,0.6081668114682884
20,176,524,88,307,0,2500.0,2023,7,30,28,1200.0,2400.0,0.4997917534360683
20,176,524,107,307,2,150.0,2023,7,30,28,250.0,225.0,1.1061946902654867
20,176,524,120,307,0,1400.0,2023,7,30,28,800.0,1400.0,0.5710206995003569
20,176,524,125,307,0,2200.0,2023,7,30,28,1000.0,2300.0,0.43459365493263796
20,176,524,126,307,0,1800.0,2023,7,30,28,900.0,1950.0,0.4613018964633521
20,176,524,133,307,0,4500.0,2023,7,30,28,800.0,4400.0,0.1817768688934333
20,176,524,139,307,0,800.0,2023,7,30,28,600.0,900.0,0.6659267480577137
20,176,524,165,307,0,2000.0,2023,7,30,28,1000.0,2000.0,0.49975012493753124
20,176,524,168,307,0,900.0,2023,7,30,28,900.0,1050.0,0.8563273073263559
20,176,524,175,307,0,3800.0,2023,7,30,28,1400.0,3700.0,0.3782761415833559
20,176,524,177,356,0,4800.0,2023,7,30,28,800.0,4900.0,0.16323199347072026
20,176,524,178,307,0,1000.0,2023,7,30,28,700.0,1150.0,0.6081668114682884
20,176,525,90,307,0,6900.0,2023,7,30,28,200.0,6900.0,0.028981307056948267
20,176,525,97,190,0,5650.0,2023,7,30,28,300.0,5650.0,0.053087949035568925
20,176,525,109,307,0,3550.0,2023,7,30,28,1500.0,3550.0,0.42241622078287805
20,216,659,15,307,0,1725.0,2023,7,30,28,71.0,1702.5,0.04167889638978574
20,216,659,19,307,0,4750.0,2023,7,30,28,385.0,4717.5,0.08159372681996398
20,216,659,23,307,0,6500.0,2023,7,30,28,4799.0,5000.5,0.9595121463560932
20,216,659,58,307,0,6200.0,2023,7,30,28,1835.0,6082.5,0.30163557162817456
20,216,659,61,307,0,5231.0,2023,7,30,28,0.0,5231.0,0.0
20,216,659,79,35,0,9500.0,2023,7,30,28,8000.0,10600.0,0.7546457881331949
20,216,659,90,307,0,6800.0,2023,7,30,28,574.0,6987.0,0.08214081282198053
20,216,659,109,307,0,2000.0,2023,7,30,28,425.0,1812.5,0.23435346015991176
20,216,659,123,307,0,4600.0,2023,7,30,28,0.0,4600.0,0.0
20,216,659,129,307,0,1900.0,2023,7,30,28,229.0,1885.5,0.12138881526636629
20,216,659,137,307,0,6700.0,2023,7,30,28,241.0,6699.5,0.03596746511454369
20,216,659,142,307,0,5200.0,2023,7,30,28,599.0,5250.5,0.11406264876701895
20,216,659,152,307,0,3800.0,2023,7,30,28,1300.0,3500.0,0.371322479291631
20,216,659,186,307,0,14000.0,2023,7,30,28,4900.0,14450.0,0.33907688049269946
20,216,659,191,307,0,4900.0,2023,7,30,28,321.0,4910.5,0.06535681563677084
20,216,659,217,307,0,2300.0,2023,7,30,28,370.0,2366.0,0.1563160118293198
20,216,660,13,307,1,2000.0,2023,7,30,28,1000.0,2000.0,0.49975012493753124
20,216,660,153,307,1,2000.0,2023,7,30,28,400.0,2000.0,0.19990004997501248
20,311,992,147,303,0,1100.0,2023,7,30,28,200.0,1100.0,0.18165304268846502
20,311,992,167,330,0,1200.0,2023,7,30,28,400.0,1200.0,0.33305578684429643
20,311,992,212,421,0,11000.0,2023,7,30,28,2000.0,11000.0,0.181801654395055
20,346,1115,15,307,0,1500.0,2023,7,30,28,0.0,1500.0,0.0
20,346,1115,63,118,0,2250.0,2023,7,30,28,1500.0,2250.0,0.6663705019991115
20,346,1115,147,6,0,850.0,2023,7,30,28,700.0,850.0,0.8225616921269095
20,346,1115,167,0,0,950.0,2023,7,30,28,100.0,950.0,0.10515247108307045
20,346,1115,212,126,0,6500.0,2023,7,30,28,7000.0,6500.0,1.0767574219350868
20,375,740,15,307,0,1560.0,2023,7,30,28,59.0,1560.5,0.037784181876400896
20,375,740,19,307,0,4925.0,2023,7,30,28,125.0,4918.5,0.02540908628925704
20,375,740,90,307,0,6300.0,2023,7,30,28,400.0,6300.0,0.06348198698619267
20,375,740,129,307,0,2570.0,2023,7,30,28,95.0,2572.5,0.03691470759665825
20,375,740,142,307,0,5400.0,2023,7,30,28,420.0,5360.0,0.07834359261331841
20,375,740,206,307,0,5200.0,2023,7,30,28,200.0,5250.0,0.03808798324128737
20,375,740,217,307,0,2210.0,2023,7,30,28,25.0,2211.5,0.011299435028248588
21,18,55,24,66,0,7500.0,2023,7,30,28,987.0,7493.5,0.13169657749015945
21,18,55,81,167,0,16200.0,2023,7,30,28,674.0,16337.0,0.04125351940261966
21,18,55,94,307,0,10911.0,2023,7,30,28,136.0,10943.0,0.012426900584795321
21,18,55,129,307,0,2235.0,2023,7,30,28,0.0,2235.0,0.0
21,18,55,152,307,0,2050.0,2023,7,30,28,376.0,1912.0,0.196549921589127
21,82,48,8,446,0,20000.0,2023,7,30,28,2200.0,20100.0,0.10944729117954331
21,82,48,51,307,0,2340.0,2023,7,30,28,160.0,2350.0,0.06805614632071459
21,82,715,51,103,0,2050.0,2023,7,30,28,150.0,2075.0,0.07225433526011561
21,82,715,129,307,0,2200.0,2023,7,30,28,200.0,2200.0,0.09086778736937756
21,82,715,152,307,0,2050.0,2023,7,30,28,20.0,2050.0,0.009751340809361287
21,82,870,51,307,0,2000.0,2023,7,30,28,600.0,2100.0,0.28557829604950025
21,82,957,56,284,0,7520.0,2023,7,30,28,910.0,7295.0,0.12472587719298246
21,82,1184,51,103,0,2135.0,2023,7,30,28,900.0,2085.0,0.4314477468839885
21,82,1217,51,307,0,2000.0,2023,7,30,28,200.0,2000.0,0.09995002498750624
21,82,1217,56,447,0,6500.0,2023,7,30,28,1141.0,6439.5,0.17716015837279714
21,82,1217,129,204,0,2250.0,2023,7,30,28,80.0,2260.0,0.03538257408226449
21,84,301,152,15,0,1828.0,2023,7,30,28,0.0,1828.0,0.0
21,84,301,152,17,0,1572.0,2023,7,30,28,17.0,1580.5,0.010749288650015808
21,103,428,51,307,0,1750.0,2023,7,30,28,600.0,1850.0,0.3241491085899514
21,103,890,26,71,0,460.0,2023,7,30,28,150.0,425.0,0.352112676056338
21,103,1232,51,277,0,2000.0,2023,7,30,28,200.0,2000.0,0.09995002498750624
21,109,26,129,307,0,2350.0,2023,7,30,28,39.0,2350.5,0.016585158409525836
21,109,338,94,41,0,7700.0,2023,7,30,28,460.0,7650.0,0.06012285975689453
21,109,419,56,447,0,7960.0,2023,7,30,28,147.0,7951.5,0.018484753222257153
21,109,1251,196,307,0,5192.0,2023,7,30,28,628.0,5225.0,0.12016838882510525
21,229,722,152,16,0,2046.0,2023,7,30,28,60.0,2046.0,0.029311187103077674
21,229,722,152,17,0,2123.0,2023,7,30,28,60.0,2123.0,0.02824858757062147
21,229,722,152,328,0,2585.0,2023,7,30,28,60.0,2585.0,0.02320185614849188
21,229,722,152,388,0,2816.0,2023,7,30,28,60.0,2816.0,0.021299254526091587
21,229,1183,59,261,0,5200.0,2023,7,30,28,350.0,5175.0,0.06761978361669242
21,229,1183,59,307,0,5850.0,2023,7,30,28,300.0,5850.0,0.05127328661767219
21,229,1183,109,346,0,3950.0,2023,7,30,28,200.0,3900.0,0.05126890540886952
21,229,1183,152,16,0,1900.0,2023,7,30,28,300.0,1850.0,0.1620745542949757
21,229,1183,152,328,0,2050.0,2023,7,30,28,400.0,2000.0,0.19990004997501248
21,267,804,179,307,0,12000.0,2023,7,30,28,4500.0,12250.0,0.36731695371806383
21,270,843,56,447,0,6450.0,2023,7,30,28,1900.0,6450.0,0.29452798015811504
21,270,843,129,307,0,2307.0,2023,7,30,28,7.0,2306.5,0.0030335861321776816
21,270,843,213,154,0,9837.0,2023,7,30,28,1436.0,9837.0,0.1459646269566985
21,270,844,51,103,0,1900.0,2023,7,30,28,200.0,1900.0,0.10520778537611783
21,270,844,94,307,0,7400.0,2023,7,30,28,200.0,7400.0,0.027023375219564924
21,270,1008,56,447,0,6800.0,2023,7,30,28,400.0,6800.0,0.058814880164681664
21,270,1196,213,75,0,12375.0,2023,7,30,28,2669.0,12374.5,0.21566805381600743
21,270,1196,213,154,0,14397.0,2023,7,30,28,3871.0,14397.5,0.26884744938708893
21,270,1253,56,447,0,8020.0,2023,7,30,28,2419.0,6919.5,0.34954121812007805
21,327,84,56,447,0,6660.0,2023,7,30,28,219.0,6689.5,0.032732979597937376
21,327,585,51,307,0,2100.0,2023,7,30,28,250.0,2175.0,0.11488970588235294
21,327,891,56,447,0,7075.0,2023,7,30,28,1525.0,6637.5,0.22972056940573926
21,327,1043,59,307,0,6200.0,2023,7,30,28,325.0,6162.5,0.052729780157378114
21,327,1170,94,307,0,6940.0,2023,7,30,28,690.0,7075.0,0.0975127190503109
21,370,1238,152,37,0,1900.0,2023,7,30,28,200.0,1900.0,0.10520778537611783
21,371,226,51,277,0,2600.0,2023,7,30,28,400.0,2600.0,0.15378700499807765
21,371,226,59,307,0,7600.0,2023,7,30,28,1200.0,7600.0,0.15787396395211156
21,371,226,152,307,0,1760.0,2023,7,30,28,160.0,1780.0,0.08983717012914093
21,371,283,13,329,2,2600.0,2023,7,30,28,600.0,2500.0,0.23990403838464613
21,371,283,13,348,2,4600.0,2023,7,30,28,400.0,4600.0,0.0869376222560313
21,371,283,51,277,0,2600.0,2023,7,30,28,400.0,2600.0,0.15378700499807765
21,371,283,152,307,0,1770.0,2023,7,30,28,140.0,1770.0,0.07905138339920949
21,371,1181,12,381,0,2535.0,2023,7,30,28,90.0,2535.0,0.03548895899053628
21,371,1181,59,261,0,5500.0,2023,7,30,28,200.0,5500.0,0.03635702599527359
21,371,1181,109,219,0,4030.0,2023,7,30,28,200.0,4030.0,0.04961548002976929
21,371,1181,129,202,0,2305.0,2023,7,30,28,150.0,2305.0,0.06504770164787511
21,371,1181,152,307,0,1695.0,2023,7,30,28,130.0,1695.0,0.07665094339622641
21,374,1259,152,307,0,1728.0,2023,7,30,28,62.0,1728.0,0.035858877964141125
21,390,543,81,307,0,14180.0,2023,7,30,28,1138.0,14180.0,0.08024821944855794
21,390,543,94,307,0,10578.0,2023,7,30,28,466.0,10578.0,0.04404953209188014
21,390,543,129,307,0,2038.0,2023,7,30,28,490.0,2038.0,0.24031387935262383
21,390,745,23,307,0,6453.0,2023,7,30,28,210.0,6405.0,0.032781767093349984
21,390,745,152,15,0,1573.0,2023,7,30,28,26.0,1560.0,0.016655989750160152
21,390,745,152,307,0,1364.0,2023,7,30,28,0.0,1364.0,0.0
21,390,1182,23,307,0,8160.0,2023,7,30,28,0.0,8160.0,0.0
21,390,1182,94,307,0,10500.0,2023,7,30,28,1438.0,9955.0,0.144435516271595
21,390,1182,102,307,0,2460.0,2023,7,30,28,199.0,2469.5,0.0805504958510423
21,390,1182,129,307,0,2190.0,2023,7,30,28,227.0,2173.5,0.10439181421016326
21,390,1182,152,15,0,1759.0,2023,7,30,28,126.0,1776.0,0.07090602138435566
21,390,1182,152,16,0,1713.0,2023,7,30,28,70.0,1728.0,0.04048582995951417
21,390,1182,152,208,0,1767.0,2023,7,30,28,73.0,1756.5,0.041536273115220484
